kelurahan_id,kelurahan_name,kota_kab_name,area_km2,population,pop_density
IDN.4.8.22.5_1,LebakWangi,Tangerang,5.251619617873996,83687,15935.5
IDN.4.8.22.6_1,PondokKelor,Tangerang,1.5458077045168324,30497,19728.8
IDN.4.8.22.7_1,Sangiang,Tangerang,2.5193523798532578,41782,16584.4
IDN.4.8.22.8_1,TanahMerah,Tangerang,1.3550867718796555,23875,17618.8
IDN.4.8.24.1_1,BadakAnom,Tangerang,3.020276616972637,48844,16172.0
IDN.4.8.24.2_1,SindangAsih,Tangerang,5.541845556596211,59809,10792.3
IDN.4.8.24.3_1,SindangJaya,Tangerang,4.960015838052151,118647,23920.7
IDN.4.8.24.4_1,SindangPanon,Tangerang,5.195305434361253,55213,10627.5
IDN.4.8.24.5_1,SindangSono,Tangerang,7.900354611511924,69436,8789.0
IDN.4.8.24.6_1,SukaHarja,Tangerang,5.732958116672536,118051,20591.6
IDN.4.8.24.7_1,WanaKerta,Tangerang,8.083941063018221,146864,18167.4
IDN.4.8.25.1_1,Cikareo,Tangerang,3.4284158223554524,47738,13924.2
IDN.4.8.25.2_1,Cikasungka,Tangerang,7.960505589495921,108415,13619.1
IDN.4.8.25.3_1,Cikuya,Tangerang,7.458521769503602,83248,11161.5
IDN.4.8.25.4_1,Cireundeu,Tangerang,1.7478382387438094,14534,8315.4
IDN.4.8.25.5_1,Munjul,Tangerang,4.339006168543357,57317,13209.7
IDN.4.8.25.6_1,Pasanggrahan,Tangerang,3.6856465791396174,35147,9536.2
IDN.4.8.25.7_1,Solear,Tangerang,4.3154794712888105,62764,14543.9
IDN.4.8.26.1_1,BuaranJati,Tangerang,3.6088479437348178,53368,14788.1
IDN.4.8.26.2_1,Gintung,Tangerang,3.167317220850453,37521,11846.3
IDN.4.8.26.3_1,KarangSerang,Tangerang,4.518733570273188,60901,13477.4
IDN.4.8.26.4_1,Kosambi,Tangerang,2.847276803406963,51229,17992.3
IDN.4.8.26.5_1,MekarKondang,Tangerang,2.8202030094099175,37701,13368.2
IDN.4.8.26.6_1,Pekayon,Tangerang,4.090296150039078,46577,11387.2
IDN.4.8.26.7_1,RawaKidang,Tangerang,4.128170637659289,69597,16859.0
IDN.4.8.26.8_1,Sukadiri,Tangerang,3.124406174357498,51507,16485.4
IDN.4.8.27.1_1,Benda,Tangerang,3.1599208010837727,34034,10770.5
IDN.4.8.27.2_1,Bunar,Tangerang,4.227167952707965,47875,11325.5
IDN.4.8.27.3_1,BuniAyu,Tangerang,3.5658173012605254,47869,13424.4
IDN.4.8.27.4_1,KaliAsin,Tangerang,2.53507079867525,17570,6930.8
IDN.4.8.27.5_1,Kubang,Tangerang,4.297695223496,30071,6997.0
IDN.4.8.27.6_1,Merak,Tangerang,1.9013891073726037,18951,9966.9
IDN.4.8.27.7_1,Parahu,Tangerang,3.873838032459786,45762,11813.1
IDN.4.8.27.8_1,SukaMulya,Tangerang,3.739497845717266,49065,13120.7
IDN.4.8.28.1_1,BabakanAsem,Tangerang,1.9887094642414014,53103,26702.2
IDN.4.8.28.2_1,BojongRenged,Tangerang,1.9597194551142334,45781,23361.0
IDN.4.8.28.3_1,KampungBesar,Tangerang,4.361566018719567,75355,17277.1
IDN.4.8.28.4_1,KampungMelayuBarat,Tangerang,1.3297334809751515,23660,17793.0
IDN.4.8.28.5_1,KampungMelayuTimur,Tangerang,2.078108925647771,26380,12694.2
IDN.4.8.28.6_1,KebonCau,Tangerang,2.5047299680323802,46551,18585.2
IDN.4.8.28.7_1,LEMO,Tangerang,5.803936351810295,97261,16757.8
IDN.4.8.28.8_1,Muara,Tangerang,5.112174112604654,100984,19753.6
IDN.4.8.28.9_1,Pangkalan,Tangerang,5.097870319830703,67290,13199.6
IDN.4.8.28.10_1,TanjungBurung,Tangerang,8.106425332411357,159123,19629.2
IDN.4.8.28.11_1,TanjungPasir,Tangerang,6.365174671570764,162315,25500.5
IDN.4.8.28.12_1,TegalAngus,Tangerang,2.8620776323955224,49171,17180.2
IDN.4.8.28.13_1,TelukNaga,Tangerang,3.6125773599500626,73989,20480.9
IDN.4.8.29.1_1,BantarPanjang,Tangerang,5.432397853263267,83477,15366.5
IDN.4.8.29.2_1,Cileles,Tangerang,5.912721391400769,63421,10726.2
IDN.4.8.29.3_1,Cisereh,Tangerang,3.8583838130466495,54910,14231.3
IDN.4.8.29.4_1,KaduAgung,Tangerang,4.821319347803717,68046,14113.6
IDN.4.8.29.5_1,MargaSari,Tangerang,3.8501628215323933,56719,14731.6
IDN.4.8.29.6_1,MataGara,Tangerang,3.8808544742474855,41626,10726.0
IDN.4.8.29.7_1,PasirBolang,Tangerang,2.4242077238160378,33559,13843.3
IDN.4.8.29.8_1,PasirNangka,Tangerang,4.58617740300497,71914,15680.6
IDN.4.8.29.9_1,Pematang,Tangerang,3.539995793462841,67154,18970.1
IDN.4.8.29.10_1,Pete,Tangerang,2.408385774593726,40600,16857.8
IDN.4.8.29.11_1,Sodong,Tangerang,4.695647944215595,104497,22254.0
IDN.4.8.29.12_1,Tapos,Tangerang,3.6923389153049038,38203,10346.6
IDN.4.8.29.13_1,Tegalsari,Tangerang,3.232344652783196,51938,16068.2
IDN.4.8.29.14_1,Tigaraksa,Tangerang,3.0357483668479035,42947,14147.1
IDN.4.7.2.1_1,Cipayung,TangerangSelatan,2.797643919017193,83929,29999.9
IDN.4.7.2.2_1,Ciputat,TangerangSelatan,1.6022284604620505,24792,15473.4
IDN.4.7.2.3_1,Jombang,TangerangSelatan,3.7861889510623765,56872,15020.9
IDN.4.7.2.4_1,Sarua,TangerangSelatan,3.8832496416527786,63336,16310.1
IDN.4.7.2.5_1,SaruaIndah,TangerangSelatan,2.6975401783515602,19773,7330.0
IDN.4.7.2.6_1,Sawah,TangerangSelatan,3.1303467523933133,54678,17467.1
IDN.4.7.2.7_1,SawahBaru,TangerangSelatan,2.8885574823561484,45923,15898.2
IDN.4.7.1.1_1,CempakaPutih,TangerangSelatan,2.3387444638563273,51465,22005.4
IDN.4.7.1.2_1,Cireundeu,TangerangSelatan,3.266593189268794,76066,23286.0
IDN.4.7.1.3_1,Pisangan,TangerangSelatan,4.184023440444501,125520,29999.8
IDN.4.7.1.4_1,PondokRanji,TangerangSelatan,3.6153105766885245,98300,27189.9
IDN.4.7.1.5_1,Rempoa,TangerangSelatan,2.740105415805917,48634,17749.0
IDN.4.7.1.6_1,Rengas,TangerangSelatan,2.0551249728105705,32239,15687.1
IDN.4.7.3.1_1,BambuApus,TangerangSelatan,2.531245565618375,57964,22899.4
IDN.4.7.3.2_1,BendaBaru,TangerangSelatan,3.198040842508982,37725,11796.3
IDN.4.7.3.3_1,Kedaung,TangerangSelatan,2.134458239580639,64033,29999.6
IDN.4.7.3.4_1,PamulangBarat,TangerangSelatan,4.473073877366513,118511,26494.3
IDN.4.7.3.5_1,PamulangTimur,TangerangSelatan,2.7779305138838377,46665,16798.5
IDN.4.7.3.6_1,PondokBenda,TangerangSelatan,4.50301595240708,42050,9338.2
IDN.4.7.3.7_1,PondokCabeIlir,TangerangSelatan,3.345061920309435,95796,28638.0
IDN.4.7.3.8_1,PondokCabeUdik,TangerangSelatan,5.066873083054367,96738,19092.2
IDN.4.7.4.1_1,JurangMangguBarat,TangerangSelatan,2.469247889887396,71987,29153.4
IDN.4.7.4.2_1,JurangMangguTimur,TangerangSelatan,2.591786612926206,29116,11233.9
IDN.4.7.4.3_1,Perigi,TangerangSelatan,4.184541079570622,69681,16652.0
IDN.4.7.4.4_1,PerigiBaru,TangerangSelatan,3.390639372598859,68071,20076.2
IDN.4.7.4.5_1,PondokAren,TangerangSelatan,2.372344161146689,50316,21209.4
IDN.4.7.4.6_1,PondokBetung,TangerangSelatan,2.178992030076205,41244,18928.0
IDN.4.7.4.7_1,PondokJaya,TangerangSelatan,2.292753313211739,56909,24821.2
IDN.4.7.4.8_1,PondokKacangBarat,TangerangSelatan,2.4880977733487533,34245,13763.5
IDN.4.7.4.9_1,PondokKacangTimur,TangerangSelatan,2.5887726264199027,50951,19681.5
IDN.4.7.4.10_1,PondokKarya,TangerangSelatan,2.415736799258318,54287,22472.2
IDN.4.7.4.11_1,PondokPucung,TangerangSelatan,3.0388533868459673,71926,23668.8
IDN.4.7.6.1_1,Buaran,TangerangSelatan,3.811516705871475,87194,22876.5
IDN.4.7.6.2_1,Ciater,TangerangSelatan,5.351380522940215,68372,12776.5
IDN.4.7.6.3_1,Cilenggang,TangerangSelatan,2.4217643917981766,24666,10185.1
IDN.4.7.6.4_1,LengkongGudang,TangerangSelatan,3.326839369126173,88002,26452.1
IDN.4.7.6.5_1,LengkongGudangTimur,TangerangSelatan,2.396359671630234,51726,21585.2
IDN.4.7.6.6_1,LengkongWetan,TangerangSelatan,2.7932422870972227,42082,15065.6
IDN.4.7.6.7_1,RawaBuntu,TangerangSelatan,3.5956920650932913,100887,28057.7
IDN.4.7.6.8_1,RawaMekarJaya,TangerangSelatan,2.5836656719494577,52137,20179.5
IDN.4.7.6.9_1,Serpong,TangerangSelatan,2.331222841398456,58828,25234.8
IDN.4.7.5.1_1,Jelupang,TangerangSelatan,4.153764148312115,82993,19980.2
IDN.4.7.5.2_1,LengkongKarya,TangerangSelatan,3.2538136768946533,97614,29999.9
IDN.4.7.5.3_1,PakuAlam,TangerangSelatan,2.9988588977864583,88767,29600.3
IDN.4.7.5.4_1,PakuJaya,TangerangSelatan,3.57265085982999,66704,18670.7
IDN.4.7.5.5_1,Pakulonan,TangerangSelatan,2.7682962839910394,68981,24918.2
IDN.4.7.5.6_1,PondokJagung,TangerangSelatan,2.6984840093775273,62234,23062.6
IDN.4.7.5.7_1,PondokJagungTimur,TangerangSelatan,2.747031873803916,76742,27936.3
IDN.4.7.7.1_1,Babakan,TangerangSelatan,2.304472857699875,30401,13192.2
IDN.4.7.7.2_1,BaktiJaya,TangerangSelatan,2.423079399668915,54985,22692.2
IDN.4.7.7.3_1,Kademangan,TangerangSelatan,2.3292073723363877,56465,24242.2
IDN.4.7.7.4_1,Kranggan,TangerangSelatan,1.9132417409854863,16219,8477.2
IDN.4.7.7.5_1,Muncul,TangerangSelatan,3.5792865519612986,41493,11592.5
IDN.4.7.7.6_1,Setu,TangerangSelatan,4.3114284672923615,30929,7173.7
IDN.7.1.1.1_1,CengkarengBarat,JakartaBarat,3.725977804592755,72797,19537.7
IDN.7.1.1.2_1,CengkarengTimur,JakartaBarat,3.6894099118336654,96812,26240.5
IDN.7.1.1.3_1,DuriKosambi,JakartaBarat,6.005639385847893,180169,30000.0
IDN.7.1.1.4_1,Kapuk,JakartaBarat,6.100468245060931,137573,22551.2
IDN.7.1.1.5_1,KedaungKaliAngke,JakartaBarat,3.1092264195483184,93276,29999.7
IDN.7.1.1.6_1,RawaBuaya,JakartaBarat,3.6324508721228903,46778,12877.8
IDN.7.1.2.1_1,Grogol,JakartaBarat,1.0704352660302252,12279,11471.0
IDN.7.1.2.2_1,Jelambar,JakartaBarat,1.5764580584155898,35995,22832.8
IDN.7.1.2.3_1,JelambarBaru,JakartaBarat,1.4052192069073044,36029,25639.4
IDN.7.1.2.4_1,TanjungDurenSelatan,JakartaBarat,1.2963774493473665,30423,23467.7
IDN.7.1.2.5_1,TanjungDurenUtara,JakartaBarat,1.2553784789824063,11177,8903.3
IDN.7.1.2.6_1,Tomang,JakartaBarat,1.862835145745169,43063,23116.9
IDN.7.1.2.7_1,WijayaKesuma,JakartaBarat,2.250127409895398,31364,13938.8
IDN.7.1.3.1_1,Kalideres,JakartaBarat,5.2841301404943835,131593,24903.4
IDN.7.1.3.2_1,Kamal,JakartaBarat,3.0779729459384275,68114,22129.5
IDN.7.1.3.3_1,Pegadungan,JakartaBarat,7.437891782415501,110010,14790.5
IDN.7.1.3.4_1,Semanan,JakartaBarat,5.2520979793048,93224,17749.9
IDN.7.1.3.5_1,TegalAlur,JakartaBarat,7.5507111217916965,105748,14005.0
IDN.7.1.4.1_1,DuriKepa,JakartaBarat,3.7169881197205186,84752,22801.3
IDN.7.1.4.2_1,KebonJeruk,JakartaBarat,3.8907849916510187,116723,29999.9
IDN.7.1.4.3_1,KedoyaSelatan,JakartaBarat,2.5204443881438565,40656,16130.5
IDN.7.1.4.4_1,KedoyaUtara,JakartaBarat,2.873490503867819,75323,26213.1
IDN.7.1.4.5_1,KelapaDua,JakartaBarat,1.3396102028338828,26160,19528.1
IDN.7.1.4.6_1,SukabumiSelatan,JakartaBarat,1.3329766585165819,23602,17706.2
IDN.7.1.4.7_1,SukabumiUtara,JakartaBarat,1.522865459009562,34654,22755.8
IDN.7.1.5.1_1,Joglo,JakartaBarat,4.552462169346795,69777,15327.3
IDN.7.1.5.2_1,KembanganSelatan,JakartaBarat,4.600265540630155,85457,18576.5
IDN.7.1.5.3_1,KembanganUtara,JakartaBarat,4.199303127915968,59906,14265.7
IDN.7.1.5.4_1,MeruyaSelatan,JakartaBarat,3.200065972420175,96001,29999.7
IDN.7.1.5.5_1,MeruyaUtara,JakartaBarat,4.4617157193084305,100465,22517.1
IDN.7.1.5.6_1,Srengseng,JakartaBarat,4.457546648072128,80333,18021.8
IDN.7.1.6.1_1,JatiPulo,JakartaBarat,0.7829785560822707,20052,25609.9
IDN.7.1.6.2_1,Kemanggisan,JakartaBarat,2.2424209680986067,51860,23126.8
IDN.7.1.6.3_1,KotaBambuSelatan,JakartaBarat,0.5713165349659813,12935,22640.7
IDN.7.1.6.4_1,KotaBambuUtara,JakartaBarat,0.7081169569730905,20278,28636.5
IDN.7.1.6.5_1,Palmerah,JakartaBarat,2.298931330550694,67509,29365.4
IDN.7.1.6.6_1,Slipi,JakartaBarat,0.9479101305316895,19351,20414.4
IDN.7.1.7.1_1,Glodok,JakartaBarat,0.350812651038226,6734,19195.4
IDN.7.1.7.2_1,Keagungan,JakartaBarat,0.37498815492241494,8051,21470.0
IDN.7.1.7.3_1,Krukut,JakartaBarat,0.6067325041446775,4429,7299.8
IDN.7.1.7.4_1,ManggaBesar,JakartaBarat,0.5343939410186197,6768,12664.8
IDN.7.1.7.5_1,Maphar,JakartaBarat,0.7863363337641686,23590,29999.9
IDN.7.1.7.6_1,Pinangsia,JakartaBarat,0.9668168997828447,29004,29999.5
IDN.7.1.7.7_1,TamanSari,JakartaBarat,0.5488971049359479,11927,21729.0
IDN.7.1.7.8_1,Tangki,JakartaBarat,0.37211793700332685,10157,27295.1
IDN.7.1.8.1_1,Angke,JakartaBarat,0.8223202651254797,20715,25190.9
IDN.7.1.8.2_1,DuriSelatan,JakartaBarat,0.3437610665562468,10312,29997.6
IDN.7.1.8.3_1,DuriUtara,JakartaBarat,0.3752882651121659,11258,29998.3
IDN.7.1.8.4_1,JembatanBesi,JakartaBarat,0.523479089540704,11704,22358.1
IDN.7.1.8.5_1,JembatanLima,JakartaBarat,0.4812529322718638,7939,16496.5
IDN.7.1.8.6_1,Kalianyar,JakartaBarat,0.3065438326319344,3721,12138.6
IDN.7.1.8.7_1,Krendang,JakartaBarat,0.3166492681354618,7823,24705.6
IDN.7.1.8.8_1,Pekojan,JakartaBarat,0.7755125903297473,13729,17703.1
IDN.7.1.8.9_1,RoaMalaka,JakartaBarat,0.5312747944693165,6977,13132.6
IDN.7.1.8.10_1,Tambora,JakartaBarat,0.30673798843151723,5727,18670.7
IDN.7.1.8.11_1,TanahSereal,JakartaBarat,0.561926046628697,8903,15843.7
IDN.7.2.1.1_1,CempakaPutihBarat,JakartaPusat,1.2469690340148407,37409,29999.9
IDN.7.2.1.2_1,CempakaPutihTimur,JakartaPusat,2.1375750070161224,62879,29416.0
IDN.7.2.1.3_1,RawaSari,JakartaPusat,1.252206732564767,29458,23524.9
IDN.7.2.2.1_1,Cideng,JakartaPusat,1.4360348196451247,43081,30000.0
IDN.7.2.2.2_1,DuriPulo,JakartaPusat,0.7281005741948428,17634,24219.2
IDN.7.2.2.3_1,Gambir,JakartaPusat,2.439793213664587,43845,17970.8
IDN.7.2.2.4_1,KebonKelapa,JakartaPusat,0.7679012979963276,23037,29999.9
IDN.7.2.2.5_1,PetojoSelatan,JakartaPusat,1.0395932125748073,29176,28064.8
IDN.7.2.2.6_1,PetojoUtara,JakartaPusat,1.0941468521486757,17980,16432.9
IDN.7.2.3.1_1,Galur,JakartaPusat,0.2836589376361266,6342,22357.8
IDN.7.2.3.2_1,JoharBaru,JakartaPusat,1.1939928679361216,20963,17557.1
IDN.7.2.3.3_1,KampungRawa,JakartaPusat,0.3026943608877342,4209,13905.1
IDN.7.2.3.4_1,TanahTinggi,JakartaPusat,0.5986512736720384,17959,29999.1
IDN.7.2.4.1_1,CempakaBaru,JakartaPusat,0.9464857548902279,28394,29999.4
IDN.7.2.4.2_1,GunungSahariSelatan,JakartaPusat,1.5168121146390323,20726,13664.2
IDN.7.2.4.3_1,HarapanMulya,JakartaPusat,0.534391469889374,14729,27562.2
IDN.7.2.4.4_1,KebonKosong,JakartaPusat,0.9329117049011899,17529,18789.6
IDN.7.2.4.5_1,Kemayoran,JakartaPusat,0.5889921580432785,11898,20200.6
IDN.7.2.4.6_1,Serdang,JakartaPusat,0.7838566927612206,14951,19073.6
IDN.7.2.4.7_1,SumurBatu,JakartaPusat,1.1745308093025364,20067,17085.1
IDN.7.2.4.8_1,UtanPanjang,JakartaPusat,0.49625836588097216,11832,23842.4
IDN.7.2.5.1_1,Cikini,JakartaPusat,0.7667139974937447,14045,18318.4
IDN.7.2.5.2_1,Gondangdia,JakartaPusat,1.4777161760514403,39408,26668.2
IDN.7.2.5.3_1,KebonSirih,JakartaPusat,0.9539000681487877,22979,24089.5
IDN.7.2.5.4_1,Menteng,JakartaPusat,2.3327227883781543,53395,22889.6
IDN.7.2.5.5_1,Pegangsaan,JakartaPusat,0.9357695380377349,16478,17609.0
IDN.7.2.6.1_1,GunungSahariUtara,JakartaPusat,1.232986861411516,23763,19272.7
IDN.7.2.6.2_1,KarangAnyar,JakartaPusat,0.44887578567519937,12948,28845.4
IDN.7.2.6.3_1,Kartini,JakartaPusat,0.5811624298336682,15684,26987.3
IDN.7.2.6.4_1,ManggaDuaSelatan,JakartaPusat,1.3670414726407882,22353,16351.4
IDN.7.2.6.5_1,PasarBaru,JakartaPusat,1.741175436083267,42761,24558.7
IDN.7.2.7.1_1,Bungur,JakartaPusat,0.6175113009313719,18003,29154.1
IDN.7.2.7.2_1,Kenari,JakartaPusat,0.9662488031679924,11673,12080.7
IDN.7.2.7.3_1,Kramat,JakartaPusat,0.6445552710648886,18047,27999.2
IDN.7.2.7.4_1,Kwitang,JakartaPusat,0.5020495364480564,9742,19404.5
IDN.7.2.7.5_1,Paseban,JakartaPusat,0.7749265265907965,21801,28133.0
IDN.7.2.7.6_1,Senen,JakartaPusat,0.7712652729256413,14310,18553.9
IDN.7.2.8.1_1,BendunganHilir,JakartaPusat,1.5714084216598323,17629,11218.6
IDN.7.2.8.2_1,Gelora,JakartaPusat,3.2875114745338556,40599,12349.5
IDN.7.2.8.3_1,KampungBali,JakartaPusat,0.6983329388177106,17338,24827.7
IDN.7.2.8.4_1,KaretTengsin,JakartaPusat,1.5848760935427748,42178,26612.8
IDN.7.2.8.5_1,KebonKacang,JakartaPusat,0.6841231100583081,12282,17952.9
IDN.7.2.8.6_1,KebonMelati,JakartaPusat,1.247777645829708,36811,29501.2
IDN.7.2.8.7_1,Petamburan,JakartaPusat,0.8816256303463669,10810,12261.4
IDN.7.3.1.1_1,CilandakBarat,JakartaSelatan,5.9920876555921545,129074,21540.7
IDN.7.3.1.2_1,CipeteSelatan,JakartaSelatan,2.4324416629249703,34989,14384.3
IDN.7.3.1.3_1,GandariaSelatan,JakartaSelatan,1.546580182201058,28032,18125.2
IDN.7.3.1.4_1,LebakBulus,JakartaSelatan,4.299426215102277,93556,21760.1
IDN.7.3.1.5_1,PondokLabu,JakartaSelatan,3.486613203287918,55336,15871.0
IDN.7.3.2.1_1,Ciganjur,JakartaSelatan,3.6580627359384956,66628,18214.0
IDN.7.3.2.2_1,Cipedak,JakartaSelatan,4.082503093703149,106370,26055.1
IDN.7.3.2.3_1,Jagakarsa,JakartaSelatan,5.247610802462845,91031,17347.1
IDN.7.3.2.4_1,LentengAgung,JakartaSelatan,3.2679546594672737,85637,26205.1
IDN.7.3.2.5_1,SrengsengSawah,JakartaSelatan,5.467321211419102,73100,13370.4
IDN.7.3.2.6_1,TanjungBarat,JakartaSelatan,3.700769180386018,92125,24893.5
IDN.7.3.3.1_1,GrogolSelatan,JakartaSelatan,3.097596074114858,92927,29999.7
IDN.7.3.4.1_1,CipeteUtara,JakartaSelatan,1.659911522208931,9840,5928.0
IDN.7.3.4.2_1,GandariaUtara,JakartaSelatan,1.467062708389547,25540,17408.9
IDN.7.3.4.3_1,Gunung,JakartaSelatan,1.4204253798415027,39159,27568.5
IDN.7.3.4.4_1,KramatPela,JakartaSelatan,1.2675836873144974,27683,21839.2
IDN.7.3.4.5_1,Melawai,JakartaSelatan,1.312456570191913,34124,26000.1
IDN.7.3.4.6_1,Petogogan,JakartaSelatan,0.7758585164011854,14967,19290.9
IDN.7.3.4.7_1,Pulo,JakartaSelatan,1.1267569314300636,26779,23766.4
IDN.7.3.4.8_1,RawaBarat,JakartaSelatan,0.6508932960739828,14758,22673.5
IDN.7.3.4.9_1,Selong,JakartaSelatan,1.3258907866318987,39776,29999.5
IDN.7.3.4.10_1,Senayan,JakartaSelatan,1.5267808599841357,39510,25878.0
IDN.7.3.5.1_1,Cipulir,JakartaSelatan,1.9664716526668289,49764,25306.2
IDN.7.3.5.2_1,GrogolUtara,JakartaSelatan,3.209437782947837,66713,20786.5
IDN.7.3.5.3_1,KebayoranLamaSelatan,JakartaSelatan,2.2861929212424767,44414,19427.1
IDN.7.3.5.4_1,KebayoranLamaUtara,JakartaSelatan,1.9217821064962604,38363,19962.2
IDN.7.3.5.5_1,PondokPinang,JakartaSelatan,6.82996252198055,169359,24796.5
IDN.7.3.6.1_1,Bangka,JakartaSelatan,3.0879070224866534,61948,20061.5
IDN.7.3.6.2_1,KuninganBarat,JakartaSelatan,1.0130384755022637,26250,25912.1
IDN.7.3.6.3_1,MampangPrapatan,JakartaSelatan,0.7868288722855259,23604,29998.9
IDN.7.3.6.4_1,PelaMampang,JakartaSelatan,1.9618866074695256,57992,29559.3
IDN.7.3.6.5_1,TegalParang,JakartaSelatan,1.0449098579233895,22073,21124.3
IDN.7.3.7.1_1,Cikoko,JakartaSelatan,0.7200110850710015,21600,29999.5
IDN.7.3.7.2_1,DurenTiga,JakartaSelatan,1.9757242112196125,40152,20322.7
IDN.7.3.7.3_1,Kalibata,JakartaSelatan,2.32877424984251,20731,8902.1
IDN.7.3.7.4_1,Pancoran,JakartaSelatan,1.4438478737713705,23543,16305.7
IDN.7.3.7.5_1,Pengadegan,JakartaSelatan,0.8892327261147056,9013,10135.7
IDN.7.3.7.6_1,Rawajati,JakartaSelatan,1.4837473974776703,30363,20463.7
IDN.7.3.8.1_1,CilandakTimur,JakartaSelatan,3.7198947352112812,82457,22166.5
IDN.7.3.8.2_1,JatiPadang,JakartaSelatan,2.6181116208357165,78543,29999.9
IDN.7.3.8.3_1,Kebagusan,JakartaSelatan,2.6798756144819036,63161,23568.6
IDN.7.3.8.4_1,PasarMinggu,JakartaSelatan,1.8415901875208505,37966,20615.9
IDN.7.3.8.5_1,PejatenBarat,JakartaSelatan,2.9513146705124313,83390,28255.2
IDN.7.3.8.6_1,PejatenTimur,JakartaSelatan,2.7807583172534853,20888,7511.6
IDN.7.3.8.7_1,Ragunan,JakartaSelatan,4.782304520757118,111830,23384.1
IDN.7.3.9.1_1,Bintaro,JakartaSelatan,4.380261905123962,118953,27156.6
IDN.7.3.9.2_1,Pesanggrahan,JakartaSelatan,1.9670520767603894,24368,12388.1
IDN.7.3.9.3_1,PetukanganSelatan,JakartaSelatan,2.013054167603226,60391,29999.7
IDN.7.3.9.4_1,PetukanganUtara,JakartaSelatan,2.6329642570794833,65243,24779.3
IDN.7.3.9.5_1,Ulujami,JakartaSelatan,2.1004295410918337,41831,19915.5
IDN.7.3.10.1_1,Guntur,JakartaSelatan,0.5583341780710918,16347,29278.2
IDN.7.3.10.2_1,Karet,JakartaSelatan,0.9253780115753062,27761,29999.6
IDN.7.3.10.3_1,KaretSemanggi,JakartaSelatan,0.9035078572188778,23114,25582.5
IDN.7.3.10.4_1,PasarManggis,JakartaSelatan,0.8589268210056378,22432,26116.3
IDN.7.3.10.5_1,SetiaBudi,JakartaSelatan,0.6589530514685685,14056,21330.8
IDN.7.3.11.1_1,KaretKuningan,JakartaSelatan,1.6777106779296138,30414,18128.3
IDN.7.3.11.2_1,KuninganTimur,JakartaSelatan,2.2655512883649878,67846,29946.8
IDN.7.3.11.3_1,MentengAtas,JakartaSelatan,1.0394155575408226,18729,18018.8
IDN.7.3.12.1_1,BukitDuri,JakartaSelatan,1.0171512404648169,24609,24194.0
IDN.7.3.12.2_1,KebonBaru,JakartaSelatan,1.2416359818663285,24841,20006.7
IDN.7.3.12.3_1,Manggarai,JakartaSelatan,1.012929330555679,27810,27455.0
IDN.7.3.12.4_1,ManggaraiSelatan,JakartaSelatan,0.5985446438496265,15776,26357.3
IDN.7.3.12.5_1,MentengDalam,JakartaSelatan,2.6047750891189145,78143,29999.9
IDN.7.3.12.6_1,TebetBarat,JakartaSelatan,1.5145879052487021,30278,19990.9
IDN.7.3.12.7_1,TebetTimur,JakartaSelatan,1.413612664138276,30529,21596.4
IDN.7.4.1.1_1,CakungBarat,JakartaTimur,5.907216188674241,88957,15059.0
IDN.7.4.1.2_1,CakungTimur,JakartaTimur,9.233392145502522,165276,17899.8
IDN.7.4.1.3_1,Jatinegara,JakartaTimur,6.705551548736774,164286,24500.0
IDN.7.4.1.4_1,Penggilingan,JakartaTimur,4.304508442937759,113060,26265.5
IDN.7.4.1.5_1,PuloGebang,JakartaTimur,6.950790694526394,104708,15064.2
IDN.7.4.1.6_1,RawaTerate,JakartaTimur,4.021962567447138,110737,27533.1
IDN.7.4.1.7_1,UjungMenteng,JakartaTimur,3.7928159777446586,109476,28864.0
IDN.7.4.2.1_1,BambuApus,JakartaTimur,2.9579333309675855,68467,23146.9
IDN.7.4.2.2_1,Ceger,JakartaTimur,3.1794091930810264,95382,29999.9
IDN.7.4.2.3_1,Cilangkap,JakartaTimur,5.364762439380733,82006,15286.0
IDN.7.4.2.4_1,Cipayung,JakartaTimur,2.8469312834437566,36090,12676.8
IDN.7.4.2.5_1,LubangBuaya,JakartaTimur,3.597302451963429,35280,9807.3
IDN.7.4.2.6_1,Munjul,JakartaTimur,2.059846630024105,58575,28436.6
IDN.7.4.2.7_1,PondokRanggon,JakartaTimur,4.613795685608112,106721,23130.8
IDN.7.4.2.8_1,Setu,JakartaTimur,2.9943799802222184,59883,19998.5
IDN.7.4.3.1_1,Cibubur,JakartaTimur,4.901298914729617,104283,21276.6
IDN.7.4.3.2_1,Ciracas,JakartaTimur,3.511475430687657,47902,13641.6
IDN.7.4.3.3_1,KelapaDuaWetan,JakartaTimur,3.3568116969926054,100704,29999.9
IDN.7.4.3.4_1,Rambutan,JakartaTimur,2.558858969046424,56277,21993.0
IDN.7.4.3.5_1,Susukan,JakartaTimur,2.434983439561417,52794,21681.5
IDN.7.4.4.1_1,DurenSawit,JakartaTimur,3.940048206748375,104567,26539.5
IDN.7.4.4.2_1,Klender,JakartaTimur,2.9481575433992138,74908,25408.4
IDN.7.4.4.3_1,MalakaJaya,JakartaTimur,1.0556132642726328,24025,22759.3
IDN.7.4.4.4_1,MalakaSari,JakartaTimur,1.2860680314174997,21124,16425.3
IDN.7.4.4.5_1,PondokBambu,JakartaTimur,4.643940247084401,117923,25392.9
IDN.7.4.4.6_1,PondokKelapa,JakartaTimur,5.806904714252142,174207,30000.0
